RowID,PersonType,PersonTypeCode,IDNumber,Nationality,NameShort,Phone,Location,Latitude,Longitude,IssueDate,ExpiryDate,TokenId,TokenStartTime,TokenEndTime,UsageTime,TokenDurationMinutes,UsedWithinValidity,DeviceId,State,StateArabic,RiskLabel,RiskReason,FraudType
3423,Citizen,1,1337943836,Saudi,Alisha B.,539607195,Tabuk,28.3833,36.5667,5/11/2024,5/29/2025,TKN-37333003,8/21/2024 1:24,8/21/2024 1:39,8/21/2024 1:31,15,1,DEV-64582954,Active,فعال,Low,None,None
130,Citizen,1,1664021648,Saudi,Alisha O.,540291214,Jazan,16.8895,42.57,7/4/2024,1/24/2026,TKN-10166687,5/9/2025 4:28,5/9/2025 4:43,5/9/2025 4:40,15,1,DEV-15679334,Active,فعال,Low,None,None
3546,Citizen,1,1827129671,Saudi,Allen B.,520074430,Hail,27.5114,41.7208,10/25/2025,8/31/2026,TKN-80856902,11/16/2025 6:32,11/16/2025 6:47,11/16/2025 6:38,15,1,DEV-42120660,Active,فعال,Low,None,None
1244,Citizen,1,1636750819,Saudi,Allen H.,553967101,Madinah,24.5247,39.5692,1/7/2025,1/25/2026,TKN-73963428,9/16/2025 4:45,9/16/2025 5:00,9/16/2025 4:52,15,1,DEV-86538590,Active,فعال,Low,None,None
726,Citizen,1,1896304234,Saudi,Allen L.,543922427,Makkah,21.3891,39.8579,8/7/2024,5/31/2025,TKN-11964258,2/20/2025 0:31,2/20/2025 0:46,2/20/2025 0:34,15,1,DEV-84882691,Active,فعال,Low,None,None
796,Resident,2,2204190795,Bangladeshi,Allen P.,536798789,Makkah,21.3891,39.8579,5/19/2024,12/8/2026,TKN-94565346,10/10/2024 8:50,10/10/2024 9:05,10/10/2024 8:50,15,1,DEV-11471656,Active,فعال,Low,None,None
1780,Resident,2,2135646108,Pakistani,Allen R.,594750585,Hail,27.5114,41.7208,4/10/2025,12/19/2027,TKN-83792640,9/7/2025 21:27,9/7/2025 21:42,9/7/2025 21:35,15,1,DEV-45544215,Active,فعال,Low,None,None
3630,Citizen,1,1567110830,Saudi,Allen R.,577481652,Abha,18.2465,42.5117,12/22/2024,7/30/2027,TKN-28972870,4/22/2025 6:41,4/22/2025 6:56,4/22/2025 6:49,15,1,DEV-92138606,Active,فعال,Low,None,None
826,Citizen,1,1821408597,Saudi,Allison B.,521173787,Jeddah,21.4858,39.1925,7/18/2025,10/9/2026,TKN-64862872,10/2/2025 19:48,10/2/2025 20:03,10/2/2025 19:58,15,1,DEV-88687859,Active,فعال,Low,None,None
2376,Citizen,1,1202120097,Saudi,Allison B.,557213180,Jazan,16.8895,42.57,11/16/2024,7/7/2025,TKN-66219978,6/6/2025 17:17,6/6/2025 17:32,6/6/2025 17:22,15,1,DEV-46401577,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
2753,Citizen,1,1434350679,Saudi,Allison B.,589291824,Al Baha,20.0129,41.4677,4/16/2025,5/28/2027,TKN-36970257,11/4/2025 15:43,11/4/2025 15:58,11/4/2025 15:52,15,1,DEV-11080238,Active,فعال,Low,None,None
2333,Citizen,1,1231893977,Saudi,Allison G.,529512130,Riyadh,24.7136,46.6753,4/5/2025,8/1/2026,TKN-11015845,9/5/2025 17:57,9/5/2025 18:12,9/5/2025 18:01,15,1,DEV-35501935,Active,فعال,Low,None,None
2374,Resident,2,2201948176,Pakistani,Allison J.,551220925,Hail,27.5114,41.7208,11/4/2025,6/6/2028,TKN-14217562,11/8/2025 14:16,11/8/2025 14:31,11/8/2025 15:41,15,0,DEV-55781373,Expired,منتهي,Medium,Token Expired,None
3233,Resident,2,2876475705,Pakistani,Allison J.,552276352,Dammam,26.4207,50.0888,12/23/2024,9/1/2026,TKN-83156242,1/20/2025 5:40,1/20/2025 5:55,1/20/2025 5:47,15,1,DEV-87297012,Active,فعال,Low,None,None
3623,Resident,2,2904720921,Egyptian,Allison L.,534045121,Dammam,26.4207,50.0888,5/31/2025,2/8/2026,TKN-61306354,10/5/2025 16:18,10/5/2025 16:33,10/5/2025 16:25,15,1,DEV-04044161,Active,فعال,Low,None,None
2405,Citizen,1,1415288053,Saudi,Allison S.,570353847,Makkah,21.3891,39.8579,11/19/2024,4/17/2027,TKN-18672075,12/12/2024 12:15,12/12/2024 12:30,12/12/2024 12:18,15,1,DEV-51825110,Active,فعال,Low,None,None
3953,Resident,2,2088427358,Bangladeshi,Alyssa B.,597486496,Abha,18.2465,42.5117,9/23/2024,9/7/2027,TKN-88638419,2/21/2025 10:11,2/21/2025 10:26,2/21/2025 10:11,15,1,DEV-52780056,Active,فعال,Low,None,None
38,Citizen,1,1452991960,Saudi,Alyssa C.,534627347,Madinah,24.5247,39.5692,7/11/2025,4/25/2027,TKN-35182337,10/26/2025 12:43,10/26/2025 12:58,10/26/2025 12:56,15,1,DEV-55744431,Active,فعال,Low,None,None
2536,Citizen,1,1501957311,Saudi,Alyssa D.,556632220,Madinah,24.5247,39.5692,10/1/2025,8/28/2026,TKN-67371107,12/4/2025 7:40,12/4/2025 7:55,12/4/2025 7:42,15,1,DEV-76635215,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
1892,Citizen,1,1215125290,Saudi,Alyssa G.,573908898,Tabuk,28.3833,36.5667,6/6/2025,9/25/2026,TKN-21830242,8/7/2025 17:18,8/7/2025 17:33,8/7/2025 17:21,15,1,DEV-16570794,Active,فعال,Low,None,None
2901,Citizen,1,1059217839,Saudi,Alyssa H.,525674475,Al Baha,20.0129,41.4677,2/23/2025,1/19/2027,TKN-23221489,5/19/2025 19:29,5/19/2025 19:44,5/19/2025 19:35,15,1,DEV-92244556,Active,فعال,Low,None,None
2257,Citizen,1,1691040857,Saudi,Alyssa J.,562302797,Tabuk,28.3833,36.5667,8/17/2024,3/1/2025,TKN-10997526,2/19/2025 15:39,2/19/2025 15:54,2/19/2025 16:30,15,0,DEV-99706298,Expired,منتهي,Medium,Token Expired,None
2156,Resident,2,2304822078,Bangladeshi,Alyssa R.,541503392,Al Baha,20.0129,41.4677,10/18/2024,10/18/2026,TKN-14400040,11/6/2025 10:34,11/6/2025 10:49,11/6/2025 10:46,15,1,DEV-07169448,Active,فعال,Low,None,None
2024,Citizen,1,1168569854,Saudi,Alyssa R.,581900277,Al Baha,20.0129,41.4677,4/28/2024,3/24/2027,TKN-23257273,1/13/2025 6:08,1/13/2025 6:23,1/13/2025 6:21,15,1,DEV-62972669,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
1588,Resident,2,2754558091,Filipino,Alyssa S.,550045650,Hail,27.5114,41.7208,6/19/2024,4/23/2025,TKN-68878602,12/9/2024 0:44,12/9/2024 0:59,12/9/2024 0:59,15,1,DEV-64255078,Active,فعال,Low,None,None
1018,Citizen,1,1586441554,Saudi,Alyssa S.,587356703,Abha,18.2465,42.5117,7/9/2024,2/8/2025,TKN-44883842,2/6/2025 5:45,2/6/2025 6:00,2/6/2025 7:13,15,0,DEV-60673983,Expired,منتهي,Medium,Token Expired,None
2685,Citizen,1,1564882147,Saudi,Amanda A.,519621170,Hail,27.5114,41.7208,12/27/2023,4/11/2025,TKN-42045781,4/26/2024 1:40,4/26/2024 1:55,4/26/2024 1:52,15,1,DEV-91726513,Active,فعال,Low,None,None
3521,Citizen,1,1767574023,Saudi,Amanda A.,568534862,Dammam,26.4207,50.0888,8/24/2024,8/22/2025,TKN-27460034,3/24/2025 6:20,3/24/2025 6:35,3/24/2025 6:27,15,1,DEV-52288761,Active,فعال,Low,None,None
2057,Citizen,1,1948482525,Saudi,Amanda B.,540337167,Abha,18.2465,42.5117,10/3/2024,1/4/2027,TKN-96106963,2/10/2025 23:00,2/10/2025 23:15,2/10/2025 23:07,15,1,DEV-43014606,Active,فعال,Low,None,None
3083,Citizen,1,1122340468,Saudi,Amanda B.,591946119,Tabuk,28.3833,36.5667,4/22/2024,1/23/2027,TKN-36297038,6/22/2024 0:09,6/22/2024 0:24,6/22/2024 0:16,15,1,DEV-82446821,Active,فعال,Low,None,None
2258,Resident,2,2963502034,Yemeni,Amanda B.,516089390,Dammam,26.4207,50.0888,9/25/2024,8/8/2027,TKN-40737308,11/3/2024 10:27,11/3/2024 10:42,11/3/2024 10:28,15,1,DEV-83681682,Active,فعال,Low,None,None
124,Citizen,1,1015191689,Saudi,Amanda C.,581690398,Dammam,26.4207,50.0888,1/19/2024,4/23/2025,TKN-73540331,8/14/2024 19:41,8/14/2024 19:56,8/14/2024 19:45,15,1,DEV-69901398,Active,فعال,Low,None,None
3294,Citizen,1,1559055230,Saudi,Amanda C.,535036788,Jeddah,21.4858,39.1925,4/19/2025,7/4/2026,TKN-57842351,5/7/2025 3:35,5/7/2025 3:50,5/7/2025 3:44,15,1,DEV-22874089,Active,فعال,Low,None,None
3677,Citizen,1,1037420126,Saudi,Amanda C.,597560003,Abha,18.2465,42.5117,8/14/2025,5/17/2027,TKN-82875719,11/12/2025 11:10,11/12/2025 11:25,11/12/2025 11:17,15,1,DEV-00974188,Active,فعال,Low,None,None
3201,Citizen,1,1096954887,Saudi,Amanda F.,540171534,Madinah,24.5247,39.5692,12/22/2024,6/21/2025,TKN-81668096,3/1/2025 22:59,3/1/2025 23:14,3/1/2025 23:08,15,1,DEV-58537997,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
358,Resident,2,2849080318,Syrian,Amanda G.,586206305,Makkah,21.3891,39.8579,5/14/2025,5/8/2026,TKN-56265650,6/17/2025 19:38,6/17/2025 19:53,6/17/2025 19:39,15,1,DEV-86375998,Active,فعال,Low,None,None
997,Resident,2,2572031195,Bangladeshi,Amanda H.,563796676,Hail,27.5114,41.7208,1/11/2025,9/6/2026,TKN-82904579,9/25/2025 1:39,9/25/2025 1:54,9/25/2025 1:48,15,1,DEV-48699969,Active,فعال,Low,None,None
1684,Citizen,1,1878595000,Saudi,Amanda H.,555417925,Jeddah,21.4858,39.1925,4/10/2024,5/2/2025,TKN-99952850,6/6/2024 17:10,6/6/2024 17:25,6/6/2024 17:17,15,1,DEV-33854033,Active,فعال,Low,None,None
3751,Citizen,1,1034045293,Saudi,Amanda H.,518164767,Tabuk,28.3833,36.5667,2/19/2025,4/26/2027,TKN-68026874,5/8/2025 3:43,5/8/2025 3:58,5/8/2025 3:49,15,1,DEV-90316964,Active,فعال,Low,None,None
2213,Citizen,1,1654474303,Saudi,Amanda I.,538224904,Hail,27.5114,41.7208,2/7/2025,6/25/2027,TKN-47749633,7/23/2025 16:43,7/23/2025 16:58,7/23/2025 16:47,15,1,DEV-63646533,Active,فعال,Low,None,None
287,Citizen,1,1780411013,Saudi,Amanda L.,557319709,Hail,27.5114,41.7208,1/2/2025,9/19/2026,TKN-20555438,6/29/2025 0:02,6/29/2025 0:17,6/29/2025 0:09,15,1,DEV-80038457,Active,فعال,Low,None,None
3959,Citizen,1,1697730402,Saudi,Amanda M.,585443709,Al Baha,20.0129,41.4677,9/21/2025,4/9/2026,TKN-27382760,10/23/2025 0:35,10/23/2025 0:50,10/23/2025 0:41,15,1,DEV-78808352,Active,فعال,Low,None,None
1102,Resident,2,2485805219,Bangladeshi,Amanda P.,542280906,Jeddah,21.4858,39.1925,8/3/2024,8/24/2026,TKN-87358566,11/15/2024 9:01,11/15/2024 9:16,11/15/2024 9:12,15,1,DEV-00629877,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
3197,Resident,2,2018148059,Bangladeshi,Amanda R.,564261234,Dammam,26.4207,50.0888,2/1/2024,8/2/2024,TKN-65058484,3/28/2024 6:43,3/28/2024 6:58,3/28/2024 6:50,15,1,DEV-54402919,Active,فعال,Low,None,None
50,Citizen,1,1490941149,Saudi,Amanda R.,552436584,Jeddah,21.4858,39.1925,2/10/2025,8/18/2025,TKN-60576627,7/9/2025 2:13,7/9/2025 2:28,7/9/2025 2:17,15,1,DEV-86753396,Active,فعال,Low,None,None
1378,Citizen,1,1819241705,Saudi,Amanda R.,584451573,Dammam,26.4207,50.0888,10/13/2025,2/16/2027,TKN-41084791,10/28/2025 6:27,10/28/2025 6:42,10/28/2025 6:27,15,1,DEV-83599940,Active,فعال,Low,None,None
2280,Citizen,1,1586133574,Saudi,Amanda R.,569037412,Jeddah,21.4858,39.1925,5/24/2025,12/22/2027,TKN-15447473,9/26/2025 16:35,9/26/2025 16:50,9/26/2025 16:39,15,1,DEV-76018830,Active,فعال,Low,None,None
256,Citizen,1,1174211616,Saudi,Amanda S.,534272734,Hail,27.5114,41.7208,12/22/2024,9/26/2027,TKN-34717545,4/17/2025 18:16,4/17/2025 18:31,4/17/2025 20:04,15,0,DEV-48906120,Expired,منتهي,Medium,Token Expired,None
559,Citizen,1,1096913120,Saudi,Amanda S.,517538738,Makkah,21.3891,39.8579,8/7/2025,10/12/2027,TKN-79112442,10/19/2025 13:23,10/19/2025 13:38,10/19/2025 13:25,15,1,DEV-40412091,Active,فعال,Low,None,None
872,Citizen,1,1043650990,Saudi,Amanda S.,519447334,Madinah,24.5247,39.5692,7/23/2025,4/8/2026,TKN-65118939,9/8/2025 3:01,9/8/2025 3:16,9/8/2025 4:23,15,0,DEV-07482073,Expired,منتهي,Medium,Token Expired,None
2173,Resident,2,2732317261,Filipino,Amanda W.,579762014,Tabuk,28.3833,36.5667,9/22/2025,8/19/2028,TKN-81793008,11/15/2025 17:05,11/15/2025 17:20,11/15/2025 17:12,15,1,DEV-94374812,Active,فعال,Low,None,None
263,Citizen,1,1482452834,Saudi,Amanda W.,578901038,Dammam,26.4207,50.0888,12/26/2024,10/22/2027,TKN-53686632,10/15/2025 18:16,10/15/2025 18:31,10/15/2025 18:26,15,1,DEV-74064930,Active,فعال,Low,None,None
1047,Citizen,1,1197850884,Saudi,Amanda W.,544002147,Madinah,24.5247,39.5692,6/29/2024,4/18/2026,TKN-54576947,12/3/2024 22:21,12/3/2024 22:36,12/3/2024 22:21,15,1,DEV-77777777,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
2364,Citizen,1,1633621841,Saudi,Amanda W.,579590395,Dammam,26.4207,50.0888,3/3/2025,12/10/2025,TKN-33388319,9/5/2025 22:33,9/5/2025 22:48,9/5/2025 22:36,15,1,DEV-63302304,Active,فعال,Low,None,None
2562,Citizen,1,1485037029,Saudi,Amanda W.,549378068,Dammam,26.4207,50.0888,3/10/2025,10/16/2025,TKN-58072008,6/18/2025 2:55,6/18/2025 3:10,6/18/2025 3:02,15,1,DEV-00926288,Active,فعال,Low,None,None
3465,Citizen,1,1615916460,Saudi,Amanda W.,524469628,Makkah,21.3891,39.8579,11/4/2024,11/28/2025,TKN-94015415,3/22/2025 21:54,3/22/2025 22:09,3/22/2025 22:39,15,0,DEV-03852857,Expired,منتهي,Medium,Token Expired,None
2403,Citizen,1,1241074444,Saudi,Amber A.,594327199,Riyadh,24.7136,46.6753,5/3/2025,5/30/2027,TKN-94199645,5/13/2025 6:22,5/13/2025 6:37,5/13/2025 6:27,15,1,DEV-75793144,Active,فعال,Low,None,None
6,Citizen,1,1231191390,Saudi,Amber B.,555176955,Jeddah,21.4858,39.1925,11/7/2024,8/8/2025,TKN-12269166,6/21/2025 15:59,6/21/2025 16:14,6/21/2025 16:14,15,1,DEV-65328710,Active,فعال,Low,None,None
2678,Citizen,1,1351267012,Saudi,Amber B.,589650979,Al Baha,20.0129,41.4677,9/22/2025,8/10/2028,TKN-76111483,9/28/2025 16:08,9/28/2025 16:23,9/28/2025 16:09,15,1,DEV-93215294,Active,فعال,Low,None,None
3164,Resident,2,2480445138,Syrian,Amber C.,582110743,Hail,27.5114,41.7208,5/14/2025,1/2/2028,TKN-99971081,7/16/2025 18:04,7/16/2025 18:19,7/16/2025 18:06,15,1,DEV-33228466,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
1112,Citizen,1,1513778444,Saudi,Amber E.,587862305,Makkah,21.3891,39.8579,5/6/2025,12/13/2027,TKN-29591257,11/15/2025 16:26,11/15/2025 16:41,11/15/2025 16:32,15,1,DEV-88888888,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
1320,Resident,2,2119111087,Pakistani,Amber H.,591949659,Hail,27.5114,41.7208,8/6/2025,4/12/2028,TKN-90623272,9/3/2025 18:33,9/3/2025 18:48,9/3/2025 19:02,15,0,DEV-65594698,Expired,منتهي,Medium,Token Expired,None
2784,Citizen,1,1365946546,Saudi,Amber H.,541770612,Hail,27.5114,41.7208,9/14/2025,7/12/2026,TKN-05792517,10/5/2025 23:20,10/5/2025 23:35,10/5/2025 23:23,15,1,DEV-13774340,Active,فعال,Low,None,None
2321,Citizen,1,1377747416,Saudi,Amber M.,592732173,Jazan,16.8895,42.57,7/30/2025,2/22/2028,TKN-16537778,11/24/2025 1:57,11/24/2025 2:12,11/24/2025 2:10,15,1,DEV-88888888,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
3543,Resident,2,2021243823,Filipino,Amber R.,574730322,Tabuk,28.3833,36.5667,7/23/2024,2/17/2026,TKN-93219133,3/6/2025 4:35,3/6/2025 4:50,3/6/2025 4:45,15,1,DEV-60688958,Active,فعال,Low,None,None
1278,Citizen,1,1273980159,Saudi,Amber S.,533892205,Makkah,21.3891,39.8579,5/31/2025,1/25/2028,TKN-11584858,9/30/2025 12:41,9/30/2025 12:56,9/30/2025 13:08,15,0,DEV-43113266,Expired,منتهي,Medium,Token Expired,None
3205,Citizen,1,1779123820,Saudi,Amber S.,586164272,Hail,27.5114,41.7208,3/16/2024,6/10/2026,TKN-16460664,3/1/2025 22:58,3/1/2025 23:13,3/1/2025 23:02,15,1,DEV-92008546,Active,فعال,Low,None,None
311,Citizen,1,1699145494,Saudi,Amber W.,538294221,Hail,27.5114,41.7208,1/1/2024,8/29/2025,TKN-99795453,1/1/2025 10:06,1/1/2025 10:21,1/1/2025 10:18,15,1,DEV-01601662,Active,فعال,Low,None,None
2137,Resident,2,2370855688,Bangladeshi,Amber Y.,592844702,Makkah,21.3891,39.8579,5/30/2024,3/21/2027,TKN-54129824,10/23/2025 8:19,10/23/2025 8:34,10/23/2025 10:34,15,0,DEV-31714795,Expired,منتهي,Medium,Token Expired,None
282,Citizen,1,1395157577,Saudi,Amy B.,568646621,Al Baha,20.0129,41.4677,10/14/2024,5/13/2027,TKN-93898331,11/8/2025 14:14,11/8/2025 14:29,11/8/2025 14:25,15,1,DEV-62278376,Active,فعال,Low,None,None
1036,Citizen,1,1155853446,Saudi,Amy B.,581194737,Al Baha,20.0129,41.4677,4/8/2024,10/17/2024,TKN-18227200,7/16/2024 1:49,7/16/2024 2:04,7/16/2024 2:00,15,1,DEV-97284540,Active,فعال,Low,None,None
2864,Citizen,1,1802241177,Saudi,Amy B.,515751690,Abha,18.2465,42.5117,12/10/2024,3/15/2027,TKN-65086569,3/28/2025 17:01,3/28/2025 17:16,3/28/2025 17:06,15,1,DEV-05031513,Active,فعال,Low,None,None
3690,Resident,2,2034142338,Yemeni,Amy B.,541735204,Al Baha,20.0129,41.4677,12/13/2024,12/12/2027,TKN-71061042,1/15/2025 7:04,1/15/2025 7:19,1/15/2025 7:06,15,1,DEV-70775766,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
3622,Resident,2,2398288692,Bangladeshi,Amy C.,554103061,Hail,27.5114,41.7208,10/13/2024,4/2/2026,TKN-10308975,8/22/2025 13:57,8/22/2025 14:12,8/22/2025 13:58,15,1,DEV-77777777,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
328,Citizen,1,1048644109,Saudi,Amy C.,515222944,Dammam,26.4207,50.0888,9/16/2025,3/14/2028,TKN-44300910,9/22/2025 20:38,9/22/2025 20:53,9/22/2025 20:51,15,1,DEV-06181753,Active,فعال,Low,None,None
3507,Citizen,1,1820280292,Saudi,Amy C.,534143808,Riyadh,24.7136,46.6753,7/20/2025,4/2/2027,TKN-63823919,11/12/2025 17:52,11/12/2025 18:07,11/12/2025 18:07,15,1,DEV-39396062,Active,فعال,Low,None,None
3504,Resident,2,2997438567,Filipino,Amy E.,539308629,Riyadh,24.7136,46.6753,8/5/2024,7/6/2025,TKN-39394272,2/11/2025 8:39,2/11/2025 8:54,2/11/2025 8:49,15,1,DEV-01121435,Active,فعال,Low,None,None
1875,Resident,2,2469110092,Pakistani,Amy E.,528603902,Jazan,16.8895,42.57,6/5/2025,2/27/2027,TKN-64404783,6/23/2025 11:32,6/23/2025 11:47,6/23/2025 11:34,15,1,DEV-24266474,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
1436,Citizen,1,1950273893,Saudi,Amy E.,524894008,Abha,18.2465,42.5117,5/11/2025,6/10/2026,TKN-26667880,9/27/2025 0:25,9/27/2025 0:40,9/27/2025 0:28,15,1,DEV-01627629,Active,فعال,Low,None,None
1145,Citizen,1,1609795510,Saudi,Amy F.,528378036,Makkah,21.3891,39.8579,7/27/2025,8/1/2026,TKN-64416101,11/30/2025 6:17,11/30/2025 6:32,11/30/2025 6:19,15,1,DEV-66053428,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
2182,Citizen,1,1038380513,Saudi,Amy H.,528793298,Dammam,26.4207,50.0888,3/12/2025,2/24/2027,TKN-59627622,5/17/2025 22:47,5/17/2025 23:02,5/17/2025 22:50,15,1,DEV-06965693,Active,فعال,Low,None,None
3187,Citizen,1,1620702300,Saudi,Amy H.,584765427,Makkah,21.3891,39.8579,7/31/2025,7/17/2026,TKN-26358156,11/4/2025 8:09,11/4/2025 8:24,11/4/2025 8:11,15,1,DEV-90912812,Active,فعال,Low,None,None
3634,Citizen,1,1158706512,Saudi,Amy J.,585198705,Al Baha,20.0129,41.4677,1/12/2024,9/16/2025,TKN-95804248,6/13/2024 15:50,6/13/2024 16:05,6/13/2024 15:58,15,1,DEV-50342062,Active,فعال,Low,None,None
3122,Resident,2,2519948299,Pakistani,Amy L.,579227788,Dammam,26.4207,50.0888,10/29/2025,4/12/2028,TKN-45576696,12/2/2025 6:08,12/2/2025 6:23,12/2/2025 6:13,15,1,DEV-34017919,Active,فعال,Low,None,None
206,Citizen,1,1764668242,Saudi,Amy L.,553645651,Al Baha,20.0129,41.4677,5/27/2025,7/27/2027,TKN-18114374,11/30/2025 11:39,11/30/2025 11:54,11/30/2025 11:41,15,1,DEV-53001197,Active,فعال,Low,None,None
974,Citizen,1,1485230723,Saudi,Amy L.,550618137,Makkah,21.3891,39.8579,3/29/2025,3/16/2027,TKN-28516225,9/12/2025 4:47,9/12/2025 5:02,9/12/2025 4:47,15,1,DEV-04784217,Active,فعال,Low,None,None
1754,Resident,2,2517141182,Bangladeshi,Amy M.,581874437,Dammam,26.4207,50.0888,6/14/2025,11/24/2027,TKN-60361189,7/26/2025 8:57,7/26/2025 9:12,7/26/2025 9:02,15,1,DEV-61168611,Active,فعال,Low,None,None
1246,Citizen,1,1599717002,Saudi,Amy M.,596853189,Hail,27.5114,41.7208,6/24/2025,9/23/2027,TKN-29073992,9/18/2025 1:04,9/18/2025 1:19,9/18/2025 1:17,15,1,DEV-06632016,Active,فعال,Low,None,None
3002,Citizen,1,1129847349,Saudi,Amy M.,596626846,Tabuk,28.3833,36.5667,4/17/2025,4/11/2026,TKN-08755056,7/29/2025 12:14,7/29/2025 12:29,7/29/2025 12:20,15,1,DEV-12452770,Active,فعال,Low,None,None
3138,Citizen,1,1623160986,Saudi,Amy M.,543583658,Dammam,26.4207,50.0888,7/17/2024,3/2/2025,TKN-84813120,11/24/2024 8:53,11/24/2024 9:08,11/24/2024 9:04,15,1,DEV-01222198,Active,فعال,Low,None,None
3196,Citizen,1,1632113521,Saudi,Amy M.,552465445,Jeddah,21.4858,39.1925,4/28/2024,11/29/2024,TKN-72291764,10/2/2024 21:38,10/2/2024 21:53,10/2/2024 21:42,15,1,DEV-79409907,Active,فعال,Low,None,None
3290,Resident,2,2991632371,Bangladeshi,Amy P.,554839860,Hail,27.5114,41.7208,12/29/2024,1/17/2027,TKN-46518359,11/11/2025 16:34,11/11/2025 16:49,11/11/2025 16:47,15,1,DEV-92795132,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
1579,Resident,2,2225234901,Sudanese,Amy P.,536260378,Riyadh,24.7136,46.6753,10/7/2025,4/10/2027,TKN-05427079,10/11/2025 12:02,10/11/2025 12:17,10/11/2025 12:09,15,1,DEV-94731815,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
1730,Citizen,1,1731711820,Saudi,Amy R.,597807942,Dammam,26.4207,50.0888,1/28/2025,9/22/2027,TKN-99426407,7/28/2025 5:39,7/28/2025 5:54,7/28/2025 5:44,15,1,DEV-70062394,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
3195,Citizen,1,1452195803,Saudi,Amy R.,583864238,Dammam,26.4207,50.0888,8/8/2025,8/22/2026,TKN-39075163,10/30/2025 11:09,10/30/2025 11:24,10/30/2025 11:18,15,1,DEV-77239677,Active,فعال,Low,None,None
2212,Citizen,1,1327903381,Saudi,Amy S.,552951801,Jazan,16.8895,42.57,8/14/2024,6/8/2026,TKN-44761937,9/30/2025 8:40,9/30/2025 8:55,9/30/2025 8:48,15,1,DEV-01088679,Active,فعال,Low,None,None
2457,Citizen,1,1007498009,Saudi,Amy S.,597891427,Madinah,24.5247,39.5692,9/4/2024,12/16/2025,TKN-90584828,4/24/2025 17:17,4/24/2025 17:32,4/24/2025 17:24,15,1,DEV-99999999,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
906,Citizen,1,1064542674,Saudi,Amy T.,548119652,Makkah,21.3891,39.8579,5/6/2025,1/19/2028,TKN-30876123,8/17/2025 22:34,8/17/2025 22:49,8/17/2025 22:48,15,1,DEV-18696561,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
1445,Resident,2,2564225204,Bangladeshi,Amy V.,576409861,Tabuk,28.3833,36.5667,5/20/2024,8/17/2025,TKN-68865834,2/25/2025 3:09,2/25/2025 3:24,2/25/2025 3:15,15,1,DEV-44534514,Active,فعال,Low,None,None
926,Citizen,1,1175864280,Saudi,Amy V.,535938895,Makkah,21.3891,39.8579,2/27/2025,9/28/2025,TKN-57256292,4/8/2025 1:24,4/8/2025 1:39,4/8/2025 1:37,15,1,DEV-56241528,Active,فعال,Low,None,None
1417,Resident,2,2840663765,Egyptian,Amy W.,570945151,Jazan,16.8895,42.57,6/13/2024,11/11/2025,TKN-21775801,12/22/2024 10:36,12/22/2024 10:51,12/22/2024 10:47,15,1,DEV-99824266,Active,فعال,Low,None,None
668,Citizen,1,1413258121,Saudi,Amy W.,529952062,Jazan,16.8895,42.57,9/12/2024,9/10/2027,TKN-08632181,8/2/2025 9:53,8/2/2025 10:08,8/2/2025 10:15,15,0,DEV-07540915,Expired,منتهي,Medium,Token Expired,None
886,Citizen,1,1518116050,Saudi,Amy W.,533206579,Tabuk,28.3833,36.5667,10/24/2025,8/14/2028,TKN-43212694,12/8/2025 7:55,12/8/2025 8:10,12/8/2025 9:40,15,0,DEV-38363816,Expired,منتهي,Medium,Token Expired,None
1732,Resident,2,2364020716,Syrian,Amy W.,558360842,Hail,27.5114,41.7208,11/3/2024,9/25/2027,TKN-33743567,12/15/2024 6:20,12/15/2024 6:35,12/15/2024 6:41,15,0,DEV-58108015,Expired,منتهي,Medium,Token Expired,None
2835,Citizen,1,1418956978,Saudi,Ana W.,549141287,Al Baha,20.0129,41.4677,2/5/2025,1/11/2026,TKN-50579215,8/4/2025 12:53,8/4/2025 13:08,8/4/2025 13:00,15,1,DEV-65091639,Active,فعال,Low,None,None
2584,Citizen,1,1651156245,Saudi,Andre A.,540161549,Dammam,26.4207,50.0888,5/2/2025,3/3/2027,TKN-70568335,11/24/2025 23:18,11/24/2025 23:33,11/24/2025 23:27,15,1,DEV-92752340,Active,فعال,Low,None,None
